fen,position_index,depth,best_move,execution_time,cumulative_time,eval,from_opening_book,completed,partial_search,nodes_searched,success,error,timestamp,total_search_time
r4rk1/1p4p1/p2p2B1/3Pp3/1q5p/5PPn/PP1NQRK1/R7 b - - 0 33,311,4,h3f2,0.6270079612731934,0.7838649749755859,250,False,True,False,0,True,,2025-05-27T20:10:02.554062,60.03149604797363
r4rk1/1p4p1/p2p2B1/3Pp3/1q5p/5PPn/PP1NQRK1/R7 b - - 0 33,311,5,h3f2,1.9344890117645264,2.7183539867401123,256,False,True,False,0,True,,2025-05-27T20:10:02.554063,60.03149604797363
r4rk1/1p4p1/p2p2B1/3Pp3/1q5p/5PPn/PP1NQRK1/R7 b - - 0 33,311,6,h3f2,5.127906799316406,7.8462607860565186,316,False,True,False,0,True,,2025-05-27T20:10:02.554065,60.03149604797363
r4rk1/1p4p1/p2p2B1/3Pp3/1q5p/5PPn/PP1NQRK1/R7 b - - 0 33,311,7,h3f2,16.358744144439697,24.205004930496216,321,False,True,False,0,True,,2025-05-27T20:10:02.554069,60.03149604797363
r4rk1/1p4p1/p2p2B1/3Pp3/1q5p/5PPn/PP1NQRK1/R7 b - - 0 33,311,8,h3f2,35.82599186897278,60.030996799468994,321,False,False,True,0,False,,2025-05-27T20:10:02.554070,60.03149604797363
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,1,g1h2,3.981590270996094e-05,3.981590270996094e-05,74,False,True,False,0,True,,2025-05-27T20:21:36.021097,693.4537281990051
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,2,g1h2,0.030050039291381836,0.030089855194091797,-7,False,True,False,0,True,,2025-05-27T20:21:36.021634,693.4537281990051
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,3,g1h2,0.04049491882324219,0.07058477401733398,3,False,True,False,0,True,,2025-05-27T20:21:36.021641,693.4537281990051
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,4,e3e8,0.1957700252532959,0.2663547992706299,3,False,True,False,0,True,,2025-05-27T20:21:36.021643,693.4537281990051
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,5,e3e8,0.45313096046447754,0.7194857597351074,37,False,True,False,0,True,,2025-05-27T20:21:36.021644,693.4537281990051
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,6,e3d3,3.1165151596069336,3.836000919342041,31,False,True,False,0,True,,2025-05-27T20:21:36.021646,693.4537281990051
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,7,e3d3,6.048691034317017,9.884691953659058,54,False,True,False,0,True,,2025-05-27T20:21:36.021648,693.4537281990051
5rk1/7p/3p2p1/2pq4/6P1/4R2P/1P2QP2/6K1 w - - 2 31,312,8,e3d3,12.800753831863403,22.68544578552246,93,False,True,False,0,True,,2025-05-27T20:21:36.021649,693.4537281990051
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,1,d2d3,2.288818359375e-05,2.288818359375e-05,-23,False,True,False,0,True,,2025-05-27T20:21:39.963288,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,2,d2d3,0.0067670345306396484,0.0067899227142333984,-17,False,True,False,0,True,,2025-05-27T20:21:39.963345,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,3,d2d3,0.034993886947631836,0.041783809661865234,-17,False,True,False,0,True,,2025-05-27T20:21:39.963349,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,4,d2d3,0.11760687828063965,0.15939068794250488,-7,False,True,False,0,True,,2025-05-27T20:21:39.963351,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,5,d2d3,0.09367108345031738,0.25306177139282227,20,False,True,False,0,True,,2025-05-27T20:21:39.963354,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,6,d2d3,0.2401590347290039,0.49322080612182617,35,False,True,False,0,True,,2025-05-27T20:21:39.963356,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,7,d2d3,0.4765009880065918,0.969721794128418,34,False,True,False,0,True,,2025-05-27T20:21:39.963360,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,8,d2d3,0.734626054763794,1.704347848892212,23,False,True,False,0,True,,2025-05-27T20:21:39.963361,3.9189999103546143
8/8/1p5k/1Pp1p3/2P1P3/3P2K1/3r2R1/8 b - - 0 51,313,9,d2d3,2.213881015777588,3.9182288646698,25,False,True,False,0,True,,2025-05-27T20:21:39.963362,3.9189999103546143
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,1,d6d5,4.506111145019531e-05,4.506111145019531e-05,-87,False,True,False,0,True,,2025-05-27T20:22:39.994402,60.008946895599365
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,2,d6d5,0.06026911735534668,0.060314178466796875,-127,False,True,False,0,True,,2025-05-27T20:22:39.994462,60.008946895599365
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,3,d6d5,0.23398995399475098,0.29430413246154785,-242,False,True,False,0,True,,2025-05-27T20:22:39.994468,60.008946895599365
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,4,d6d5,0.41263318061828613,0.706937313079834,-242,False,True,False,0,True,,2025-05-27T20:22:39.994474,60.008946895599365
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,5,g8f8,2.798841953277588,3.505779266357422,-264,False,True,False,0,True,,2025-05-27T20:22:39.994483,60.008946895599365
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,6,d6d5,7.594283103942871,11.100062370300293,-185,False,True,False,0,True,,2025-05-27T20:22:39.994485,60.008946895599365
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,7,d6d5,16.00769305229187,27.107755422592163,-102,False,True,False,0,True,,2025-05-27T20:22:39.994486,60.008946895599365
6k1/1p1n1p2/p2q3p/PbpP2p1/1P1b4/6P1/2Q1PP1P/2RR2K1 b - - 0 30,314,8,d6d5,32.9007568359375,60.00851225852966,-82,False,False,True,0,False,,2025-05-27T20:22:39.994488,60.008946895599365
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,1,c8d8,0.005171060562133789,0.005171060562133789,-1,False,True,False,0,True,,2025-05-27T20:23:37.117253,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,2,c8d8,0.05424618721008301,0.0594172477722168,-27,False,True,False,0,True,,2025-05-27T20:23:37.117262,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,3,c8d8,0.09052109718322754,0.14993834495544434,-27,False,True,False,0,True,,2025-05-27T20:23:37.117264,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,4,c8b7,0.43344783782958984,0.5833861827850342,3,False,True,False,0,True,,2025-05-27T20:23:37.117266,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,5,c8b7,0.8003978729248047,1.3837840557098389,-4,False,True,False,0,True,,2025-05-27T20:23:37.117267,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,6,c8b7,1.7238383293151855,3.1076223850250244,-4,False,True,False,0,True,,2025-05-27T20:23:37.117268,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,7,c8b7,5.311618089675903,8.419240474700928,6,False,True,False,0,True,,2025-05-27T20:23:37.117270,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,8,c8b7,13.010158061981201,21.42939853668213,6,False,True,False,0,True,,2025-05-27T20:23:37.117271,57.107227087020874
2k5/p5p1/1p2p2p/4Np1P/2P1nPP1/P3Q3/KP6/3q4 b - - 0 30,315,9,c8b7,35.67703032493591,57.10642886161804,19,False,True,False,0,True,,2025-05-27T20:23:37.117272,57.107227087020874
2r3k1/pR2pp2/3p2p1/8/8/4Q3/2r2PP1/q2K3R w - - 1 27,316,1,b7b1,4.6253204345703125e-05,4.6253204345703125e-05,-694,False,True,False,0,True,,2025-05-27T20:23:37.153666,0.02955484390258789
2r3k1/pR2pp2/3p2p1/8/8/4Q3/2r2PP1/q2K3R w - - 1 27,316,2,b7b1,0.006834983825683594,0.006881237030029297,-1714,False,True,False,0,True,,2025-05-27T20:23:37.153673,0.02955484390258789
2r3k1/pR2pp2/3p2p1/8/8/4Q3/2r2PP1/q2K3R w - - 1 27,316,3,b7b1,0.016997337341308594,0.02387857437133789,-99996,False,True,False,0,True,,2025-05-27T20:23:37.153674,0.02955484390258789
2r3k1/pR2pp2/3p2p1/8/8/4Q3/2r2PP1/q2K3R w - - 1 27,316,4,b7b1,0.004632711410522461,0.02851128578186035,-99996,False,True,False,0,True,,2025-05-27T20:23:37.153676,0.02955484390258789
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,1,g1h1,5.2928924560546875e-05,5.2928924560546875e-05,75,False,True,False,0,True,,2025-05-27T20:24:37.182373,60.014445781707764
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,2,e3c5,0.0639798641204834,0.06403279304504395,75,False,True,False,0,True,,2025-05-27T20:24:37.182579,60.014445781707764
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,3,e3c5,0.17370295524597168,0.23773574829101562,61,False,True,False,0,True,,2025-05-27T20:24:37.182582,60.014445781707764
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,4,e2f3,0.6987168788909912,0.9364526271820068,50,False,True,False,0,True,,2025-05-27T20:24:37.182583,60.014445781707764
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,5,e3c5,3.660658121109009,4.597110748291016,46,False,True,False,0,True,,2025-05-27T20:24:37.182585,60.014445781707764
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,6,e2f2,6.824962854385376,11.422073602676392,34,False,True,False,0,True,,2025-05-27T20:24:37.182587,60.014445781707764
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,7,e3c5,12.451306104660034,23.873379707336426,36,False,True,False,0,True,,2025-05-27T20:24:37.182588,60.014445781707764
r3k2r/1b1pnppp/p1q1p3/1pb5/4PP2/2NBB3/PPP1Q1PP/R4RK1 w kq - 6 12,317,8,e3c5,36.14070510864258,60.014084815979004,37,False,False,True,0,False,,2025-05-27T20:24:37.182590,60.014445781707764
r6k/1q2prbp/3p2p1/pPpP4/1n2Q1P1/2N1B3/1P3P1P/R2R2K1 b - - 2 34,318,1,g7f6,4.982948303222656e-05,4.982948303222656e-05,-77,False,True,False,0,True,,2025-05-27T20:25:37.243527,60.010740995407104
r6k/1q2prbp/3p2p1/pPpP4/1n2Q1P1/2N1B3/1P3P1P/R2R2K1 b - - 2 34,318,2,a5a4,0.3903210163116455,0.39037084579467773,-80,False,True,False,0,True,,2025-05-27T20:25:37.243536,60.010740995407104
r6k/1q2prbp/3p2p1/pPpP4/1n2Q1P1/2N1B3/1P3P1P/R2R2K1 b - - 2 34,318,3,g7c3,0.39505934715270996,0.7854301929473877,-82,False,True,False,0,True,,2025-05-27T20:25:37.243538,60.010740995407104
r6k/1q2prbp/3p2p1/pPpP4/1n2Q1P1/2N1B3/1P3P1P/R2R2K1 b - - 2 34,318,4,g7c3,0.9324600696563721,1.7178902626037598,-82,False,True,False,0,True,,2025-05-27T20:25:37.243539,60.010740995407104
r6k/1q2prbp/3p2p1/pPpP4/1n2Q1P1/2N1B3/1P3P1P/R2R2K1 b - - 2 34,318,5,g7c3,4.066489934921265,5.784380197525024,-82,False,True,False,0,True,,2025-05-27T20:25:37.243541,60.010740995407104
r6k/1q2prbp/3p2p1/pPpP4/1n2Q1P1/2N1B3/1P3P1P/R2R2K1 b - - 2 34,318,6,a5a4,23.68575882911682,29.470139026641846,-85,False,True,False,0,True,,2025-05-27T20:25:37.243543,60.010740995407104
r6k/1q2prbp/3p2p1/pPpP4/1n2Q1P1/2N1B3/1P3P1P/R2R2K1 b - - 2 34,318,7,a5a4,23.005062103271484,52.47520112991333,-85,False,True,False,0,True,,2025-05-27T20:25:37.243545,60.010740995407104
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,1,g4g2,3.504753112792969e-05,3.504753112792969e-05,-73,False,True,False,0,True,,2025-05-27T20:26:22.952989,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,2,g4g2,0.027151107788085938,0.027186155319213867,-73,False,True,False,0,True,,2025-05-27T20:26:22.953044,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,3,g4g2,0.03057098388671875,0.05775713920593262,-73,False,True,False,0,True,,2025-05-27T20:26:22.953046,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,4,g4g2,0.18695378303527832,0.24471092224121094,-63,False,True,False,0,True,,2025-05-27T20:26:22.953047,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,5,g4g2,0.4188222885131836,0.6635332107543945,-63,False,True,False,0,True,,2025-05-27T20:26:22.953049,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,6,g4g2,1.3498508930206299,2.0133841037750244,-75,False,True,False,0,True,,2025-05-27T20:26:22.953050,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,7,g4g2,4.039772033691406,6.053156137466431,-85,False,True,False,0,True,,2025-05-27T20:26:22.953051,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,8,g4g2,10.641040802001953,16.694196939468384,-100,False,True,False,0,True,,2025-05-27T20:26:22.953052,45.697540044784546
7r/5kp1/4RN2/3p1n2/6rp/1R6/PB3PP1/6K1 b - - 0 34,319,9,g4g2,29.002682209014893,45.696879148483276,-97,False,True,False,0,True,,2025-05-27T20:26:22.953054,45.697540044784546
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,1,e6d5,2.9802322387695312e-05,2.9802322387695312e-05,325,False,True,False,0,True,,2025-05-27T20:26:58.666287,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,2,e6d5,0.01844191551208496,0.018471717834472656,325,False,True,False,0,True,,2025-05-27T20:26:58.666369,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,3,e6d5,0.04420185089111328,0.06267356872558594,325,False,True,False,0,True,,2025-05-27T20:26:58.666372,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,4,e6d5,0.14574432373046875,0.2084178924560547,320,False,True,False,0,True,,2025-05-27T20:26:58.666374,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,5,e6c4,1.4147169589996338,1.6231348514556885,222,False,True,False,0,True,,2025-05-27T20:26:58.666375,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,6,e6g4,1.2585127353668213,2.8816475868225098,195,False,True,False,0,True,,2025-05-27T20:26:58.666384,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,7,e6c4,3.010798931121826,5.892446517944336,195,False,True,False,0,True,,2025-05-27T20:26:58.666386,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,8,b5b4,13.09755802154541,18.990004539489746,237,False,True,False,0,True,,2025-05-27T20:26:58.666391,34.76762890815735
8/6p1/3kb3/1pN3Rp/8/6P1/7r/4K3 b - - 3 62,320,9,b5b4,15.77688980102539,34.76689434051514,232,False,True,False,0,True,,2025-05-27T20:26:58.666392,34.76762890815735
r3r1k1/1p1qbp2/p2p1np1/P1pP1bNp/2Q2P2/4N2P/1PP3P1/R1B2RK1 b - - 1 18,321,1,g8g7,5.316734313964844e-05,5.316734313964844e-05,-35,False,True,False,0,True,,2025-05-27T20:27:58.736507,60.01234984397888
r3r1k1/1p1qbp2/p2p1np1/P1pP1bNp/2Q2P2/4N2P/1PP3P1/R1B2RK1 b - - 1 18,321,2,g8g7,0.08622598648071289,0.08627915382385254,-63,False,True,False,0,True,,2025-05-27T20:27:58.736576,60.01234984397888
r3r1k1/1p1qbp2/p2p1np1/P1pP1bNp/2Q2P2/4N2P/1PP3P1/R1B2RK1 b - - 1 18,321,3,g8g7,0.4659769535064697,0.5522561073303223,-68,False,True,False,0,True,,2025-05-27T20:27:58.736583,60.01234984397888
r3r1k1/1p1qbp2/p2p1np1/P1pP1bNp/2Q2P2/4N2P/1PP3P1/R1B2RK1 b - - 1 18,321,4,g8g7,0.39309120178222656,0.9453473091125488,-68,False,True,False,0,True,,2025-05-27T20:27:58.736585,60.01234984397888
r3r1k1/1p1qbp2/p2p1np1/P1pP1bNp/2Q2P2/4N2P/1PP3P1/R1B2RK1 b - - 1 18,321,5,g8g7,1.8801929950714111,2.82554030418396,-73,False,True,False,0,True,,2025-05-27T20:27:58.736587,60.01234984397888
r3r1k1/1p1qbp2/p2p1np1/P1pP1bNp/2Q2P2/4N2P/1PP3P1/R1B2RK1 b - - 1 18,321,6,g8g7,8.003054141998291,10.828594446182251,-73,False,True,False,0,True,,2025-05-27T20:27:58.736588,60.01234984397888
r3r1k1/1p1qbp2/p2p1np1/P1pP1bNp/2Q2P2/4N2P/1PP3P1/R1B2RK1 b - - 1 18,321,7,g8g7,23.340604305267334,34.169198751449585,-83,False,True,False,0,True,,2025-05-27T20:27:58.736590,60.01234984397888
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,1,g4g5,3.528594970703125e-05,3.528594970703125e-05,-316,False,True,False,0,True,,2025-05-27T20:28:58.768359,60.01770782470703
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,2,e4d5,0.0530390739440918,0.05307435989379883,-313,False,True,False,0,True,,2025-05-27T20:28:58.768420,60.01770782470703
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,3,e4d5,0.09178781509399414,0.14486217498779297,-313,False,True,False,0,True,,2025-05-27T20:28:58.768425,60.01770782470703
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,4,e4d5,0.2594590187072754,0.40432119369506836,-248,False,True,False,0,True,,2025-05-27T20:28:58.768432,60.01770782470703
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,5,e4b1,3.146235227584839,3.5505564212799072,-253,False,True,False,0,True,,2025-05-27T20:28:58.768437,60.01770782470703
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,6,e4b1,3.932061195373535,7.482617616653442,-282,False,True,False,0,True,,2025-05-27T20:28:58.768439,60.01770782470703
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,7,e4b1,6.557861089706421,14.040478706359863,-261,False,True,False,0,True,,2025-05-27T20:28:58.768440,60.01770782470703
3r2k1/5p2/PR1P2p1/4p3/4B1P1/4K3/rp6/8 w - - 0 48,322,8,e4b1,15.854337692260742,29.894816398620605,-259,False,True,False,0,True,,2025-05-27T20:28:58.768442,60.01770782470703
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,1,c1d2,5.7220458984375e-05,5.7220458984375e-05,-5,False,True,False,0,True,,2025-05-27T20:29:58.898446,60.03878593444824
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,2,c3c4,1.4232478141784668,1.4233050346374512,5,False,True,False,0,True,,2025-05-27T20:29:58.898531,60.03878593444824
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,3,c3c4,0.21819686889648438,1.6415019035339355,5,False,True,False,0,True,,2025-05-27T20:29:58.898540,60.03878593444824
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,4,e4d5,1.4955511093139648,3.1370530128479004,80,False,True,False,0,True,,2025-05-27T20:29:58.898547,60.03878593444824
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,5,e4d5,1.593163013458252,4.730216026306152,80,False,True,False,0,True,,2025-05-27T20:29:58.898555,60.03878593444824
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,6,e4d5,4.859090328216553,9.589306354522705,80,False,True,False,0,True,,2025-05-27T20:29:58.898556,60.03878593444824
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,7,e4d5,15.760721206665039,25.350027561187744,80,False,True,False,0,True,,2025-05-27T20:29:58.898558,60.03878593444824
r1bqr1k1/b1p2pp1/p1n2n1p/1p1pp3/4P3/1BPP1NNP/PP2QPP1/R1B2RK1 w - - 0 13,323,8,e4d5,34.6883020401001,60.03832960128784,60,False,False,True,0,False,,2025-05-27T20:29:58.898559,60.03878593444824
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,1,b6b7,4.100799560546875e-05,4.100799560546875e-05,199,False,True,False,0,True,,2025-05-27T20:30:58.932597,60.018296241760254
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,2,b6b7,0.06117892265319824,0.06121993064880371,277,False,True,False,0,True,,2025-05-27T20:30:58.932667,60.018296241760254
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,3,b6b7,0.15708112716674805,0.21830105781555176,363,False,True,False,0,True,,2025-05-27T20:30:58.932677,60.018296241760254
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,4,b6b7,0.26590919494628906,0.4842102527618408,358,False,True,False,0,True,,2025-05-27T20:30:58.932683,60.018296241760254
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,5,b6b7,1.0443949699401855,1.5286052227020264,367,False,True,False,0,True,,2025-05-27T20:30:58.932690,60.018296241760254
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,6,b6b7,2.9391191005706787,4.467724323272705,528,False,True,False,0,True,,2025-05-27T20:30:58.932696,60.018296241760254
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,7,b6b7,7.476478099822998,11.944202423095703,600,False,True,False,0,True,,2025-05-27T20:30:58.932698,60.018296241760254
2r3k1/5p1p/PP6/3b4/3p1rp1/8/1R2B1PP/1R4K1 w - - 1 42,324,8,b6b7,24.85850501060486,36.80270743370056,600,False,True,False,0,True,,2025-05-27T20:30:58.932699,60.018296241760254
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,1,f8e7,3.3855438232421875e-05,3.3855438232421875e-05,-300,False,True,False,0,True,,2025-05-27T20:31:09.054142,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,2,f8e7,0.024857044219970703,0.024890899658203125,-330,False,True,False,0,True,,2025-05-27T20:31:09.054157,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,3,b6d4,0.17502403259277344,0.19991493225097656,-332,False,True,False,0,True,,2025-05-27T20:31:09.054160,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,4,b6d4,0.0563511848449707,0.25626611709594727,-362,False,True,False,0,True,,2025-05-27T20:31:09.054163,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,5,b6d4,0.4284839630126953,0.6847500801086426,-442,False,True,False,0,True,,2025-05-27T20:31:09.054165,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,6,b6d4,0.7940990924835205,1.478849172592163,-442,False,True,False,0,True,,2025-05-27T20:31:09.054167,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,7,b6d4,1.0314040184020996,2.5102531909942627,-444,False,True,False,0,True,,2025-05-27T20:31:09.054168,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,8,b6d4,2.250521659851074,4.760774850845337,-444,False,True,False,0,True,,2025-05-27T20:31:09.054170,10.111042261123657
5k2/5p2/1b2r3/7B/1PP4P/2R1pPP1/4K3/8 b - - 4 43,325,9,b6d4,5.349891901016235,10.110666751861572,-467,False,True,False,0,True,,2025-05-27T20:31:09.054171,10.111042261123657
8/5pk1/p3p1p1/P3P2p/1P1Q3P/6P1/4qP1K/8 w - - 11 54,326,1,h2h3,2.9087066650390625e-05,2.9087066650390625e-05,167,False,True,False,0,True,,2025-05-27T20:31:40.087061,31.018101930618286
8/5pk1/p3p1p1/P3P2p/1P1Q3P/6P1/4qP1K/8 w - - 11 54,326,2,d4f4,0.018712997436523438,0.018742084503173828,157,False,True,False,0,True,,2025-05-27T20:31:40.087136,31.018101930618286
8/5pk1/p3p1p1/P3P2p/1P1Q3P/6P1/4qP1K/8 w - - 11 54,326,3,d4f4,0.032920122146606445,0.05166220664978027,165,False,True,False,0,True,,2025-05-27T20:31:40.087141,31.018101930618286
